transaction_id,customer_id,age,gender,credit_score,account_balance,account_age_days,transaction_amount,transaction_type,merchant_category,hour_of_day,day_of_week,num_transactions_24h,distance_from_home_km,is_foreign_transaction,pin_attempts,velocity_score,days_since_last_transaction,is_fraud
TXN0006662,CUST94972,33,Male,601,27206.77,4949,317.6,Withdrawal,Gambling,15,2,5,36.97,0,1,89.32,0.6,0
TXN0006663,CUST53465,54,Male,703,4740.64,4597,100.7,Debit,Retail,15,0,8,124.08,0,1,71.51,2.7,0
TXN0006664,CUST34747,18,Male,679,3434.02,1735,30.37,Transfer,Online Services,21,1,2,88.28,0,1,97.02,0.3,0
TXN0006665,CUST72390,31,Female,507,203.83,2764,89.8,Debit,ATM,9,1,1,83.48,0,1,29.93,1.0,1
TXN0006666,CUST12358,29,Male,561,4222.06,3933,11.93,Debit,Food & Dining,20,0,3,12.09,0,1,66.98,0.4,0
TXN0006667,CUST17194,24,Female,606,575.93,3730,11.8,Credit,Retail,2,1,1,57.22,0,1,76.89,2.6,0
TXN0006668,CUST31840,38,Male,583,6543.31,2426,31.94,Credit,Utilities,19,3,5,3.98,1,1,28.61,3.1,0
TXN0006669,CUST50557,47,Female,800,41499.85,4127,8.43,Transfer,Food & Dining,2,1,5,5.39,0,1,7.4,1.3,0
TXN0006670,CUST43001,51,Female,665,841.5,1085,146.31,Transfer,Gambling,4,6,6,8.18,0,1,81.23,4.3,1
TXN0006671,CUST26861,45,Male,580,7551.16,1363,331.03,Transfer,ATM,9,1,5,9.75,1,1,61.52,3.3,0
TXN0006672,CUST41621,32,Male,611,29614.03,3366,115.94,Debit,Online Services,4,0,3,3.78,0,1,63.76,1.5,0
TXN0006673,CUST40051,47,Male,610,7306.59,2352,15.38,Withdrawal,Food & Dining,15,2,3,82.76,1,1,43.57,0.4,0
TXN0006674,CUST57219,43,Female,633,1913.77,675,49.59,Withdrawal,Retail,9,1,5,55.2,0,1,56.87,0.1,0
TXN0006675,CUST60646,55,Female,548,5007.52,2431,594.74,Debit,Food & Dining,3,3,2,134.85,0,1,40.82,3.1,0
TXN0006676,CUST89480,52,Male,577,27530.44,4567,934.75,Credit,Retail,17,6,2,146.75,0,1,3.79,1.1,0
TXN0006677,CUST82609,42,Female,747,7884.39,2846,12.87,Transfer,Food & Dining,4,6,6,7.51,1,1,95.79,1.1,0
TXN0006678,CUST36310,29,Male,685,4885.04,3498,251.56,Online Purchase,Food & Dining,8,3,4,66.21,0,1,38.59,1.9,0
TXN0006679,CUST91239,32,Female,648,39381.74,2851,25.76,Online Purchase,ATM,0,3,3,11.38,0,1,40.34,3.2,0
TXN0006680,CUST56868,34,Male,665,12417.38,640,954.3,Debit,Online Services,3,3,1,33.47,0,1,5.55,0.7,0
TXN0006681,CUST26890,37,Female,660,563.84,1210,1052.81,Online Purchase,Retail,20,4,3,31.87,1,1,56.06,0.9,0
TXN0006682,CUST40612,45,Female,642,15314.31,4319,1.28,Debit,Food & Dining,1,6,5,44.0,0,1,50.45,4.2,0
TXN0006683,CUST76757,52,Female,720,27151.99,3175,20.79,Transfer,Travel,9,2,3,2.03,0,1,70.96,0.1,0
TXN0006684,CUST83958,41,Male,712,529.98,4550,239.75,Credit,Travel,22,4,1,85.22,0,1,21.69,3.9,0
TXN0006685,CUST43670,42,Male,495,82.79,1860,2.05,Credit,Travel,12,6,8,8.45,0,1,27.69,1.5,0
TXN0006686,CUST24183,44,Female,650,753.34,854,1594.18,Transfer,Utilities,16,0,2,50.13,0,1,16.79,2.6,0
TXN0006687,CUST27269,34,Male,502,4086.73,4762,229.24,Transfer,Online Services,7,6,7,59.48,0,3,50.85,4.9,0
TXN0006688,CUST19315,29,Male,733,30261.12,3769,6.79,Debit,Retail,1,6,6,31.56,0,1,22.5,5.5,0
TXN0006689,CUST72885,18,Female,747,988.6,2620,665.34,Online Purchase,Utilities,0,6,3,44.99,0,1,62.91,3.0,1
TXN0006690,CUST55269,32,Male,599,13349.26,42,674.74,Debit,Food & Dining,19,6,4,122.51,0,1,35.31,0.8,0
TXN0006691,CUST50606,48,Male,652,26.94,3152,312.08,Credit,Travel,3,1,4,11.02,0,1,19.94,3.6,0
TXN0006692,CUST70469,32,Female,436,6799.14,4702,240.39,Withdrawal,ATM,4,1,7,13.45,0,1,32.44,1.5,0
TXN0006693,CUST84579,38,Female,770,2363.43,4682,503.46,Withdrawal,Retail,13,4,2,33.53,1,1,41.14,1.1,0
TXN0006694,CUST81596,48,Male,741,214803.26,654,14.63,Withdrawal,Travel,13,6,3,7.92,1,1,81.09,0.1,0
TXN0006695,CUST22342,49,Female,789,163.08,2057,146.25,Credit,ATM,1,2,2,115.7,0,1,49.57,1.7,0
TXN0006696,CUST63065,26,Female,825,4788.14,4690,24.25,Transfer,Online Services,11,6,4,24.75,0,1,38.44,1.5,0
TXN0006697,CUST89425,55,Male,532,161.29,4566,772.03,Withdrawal,Food & Dining,1,5,2,92.14,0,1,70.91,0.6,0
TXN0006698,CUST79645,57,Female,760,1827.17,1335,95.91,Transfer,Travel,12,5,2,29.31,0,1,67.73,0.2,0
TXN0006699,CUST39646,26,Female,824,229.96,173,1.71,Transfer,Retail,21,2,7,2.18,0,1,60.19,1.0,0
TXN0006700,CUST45343,30,Male,503,309099.88,2857,6.37,Transfer,Retail,21,5,3,42.07,1,1,59.77,1.1,0
TXN0006701,CUST90116,58,Female,646,2591.56,3859,87.33,Debit,Retail,7,2,3,50.2,0,1,61.16,5.9,0
TXN0006702,CUST12958,39,Male,625,3361.51,301,33.91,Debit,Online Services,18,4,3,10.29,0,1,57.92,2.7,0
TXN0006703,CUST57287,18,Female,757,4550.9,3153,36.48,Withdrawal,Gambling,15,0,3,79.46,0,1,3.56,7.0,1
TXN0006704,CUST20448,22,Female,406,640.28,2071,23.26,Debit,Utilities,21,1,2,70.33,0,1,28.43,0.8,1
TXN0006705,CUST90512,38,Male,850,32840.89,2672,20.14,Credit,Online Services,10,6,4,24.52,0,1,53.3,5.5,0
TXN0006706,CUST13484,25,Female,652,15558.3,1559,176.08,Transfer,Food & Dining,22,4,7,16.95,0,1,88.17,8.6,0
TXN0006707,CUST12105,36,Female,763,25649.75,2665,347.91,Transfer,ATM,0,4,2,5.94,0,1,2.38,7.1,0
TXN0006708,CUST39604,42,Male,658,548.76,2443,144.69,Debit,Retail,16,5,4,48.18,0,1,86.96,0.4,0
TXN0006709,CUST28014,62,Female,718,37932.65,693,297.56,Transfer,Retail,5,6,4,26.77,0,1,52.88,0.6,0
TXN0006710,CUST54593,37,Male,414,30813.69,482,100.85,Transfer,Retail,21,2,6,6.06,1,1,69.69,3.7,0
TXN0006711,CUST36960,57,Female,623,3234.7,2573,5.57,Withdrawal,Retail,23,4,2,12.62,0,1,60.86,2.3,1
TXN0006712,CUST42068,62,Female,756,24613.19,4725,1332.69,Transfer,Retail,1,4,1,90.16,0,3,50.81,8.4,0
TXN0006713,CUST60842,62,Female,696,8028.95,4314,1184.84,Debit,Food & Dining,6,3,4,72.14,0,1,6.35,12.8,0
TXN0006714,CUST60453,45,Female,488,278.89,3661,276.41,Transfer,Food & Dining,0,2,0,201.23,0,1,29.52,2.7,1
TXN0006715,CUST94142,18,Female,671,3536.7,4001,9.8,Debit,Gambling,15,0,5,58.99,0,1,66.7,0.7,0
TXN0006716,CUST53254,48,Female,576,2065.82,1261,6.34,Transfer,Food & Dining,12,1,2,22.94,0,1,56.53,0.7,0
TXN0006717,CUST60780,56,Female,567,5731.63,4609,23.96,Online Purchase,Healthcare,2,0,0,17.2,1,1,51.96,0.3,0
TXN0006718,CUST71014,40,Female,500,30885.04,3170,4326.74,Transfer,Travel,20,2,1,28.24,0,1,19.52,0.1,0
TXN0006719,CUST25680,66,Female,731,256.1,2635,176.23,Debit,ATM,23,0,2,33.33,0,1,49.29,2.8,0
TXN0006720,CUST70025,54,Male,785,2211.8,2566,93.47,Credit,ATM,6,4,1,35.97,0,1,0.9,1.3,0
TXN0006721,CUST87571,49,Female,850,1119.56,3536,112.91,Online Purchase,Retail,17,0,4,6.44,0,1,0.24,2.9,0
TXN0006722,CUST38625,57,Female,505,1209.54,3646,44.75,Withdrawal,Food & Dining,6,3,3,10.25,1,1,18.71,7.3,0
TXN0006723,CUST26050,46,Female,747,1117.0,1879,80.85,Withdrawal,ATM,22,2,2,83.73,0,1,67.99,0.9,0
TXN0006724,CUST41158,18,Other,754,5556.41,4487,106.93,Transfer,Utilities,11,6,4,12.72,0,1,81.96,0.7,0
TXN0006725,CUST34753,35,Male,602,12603.32,1799,31.91,Credit,Gambling,7,6,3,75.88,0,1,93.07,2.6,0
TXN0006726,CUST62662,58,Male,565,9200.24,278,10.17,Debit,Utilities,20,4,4,15.02,0,1,12.04,4.4,0
TXN0006727,CUST87735,30,Male,547,6865.08,4836,109.47,Online Purchase,Online Services,5,0,0,61.89,0,1,18.74,1.1,0
TXN0006728,CUST63678,38,Female,608,15050.1,3194,22.59,Debit,Retail,13,4,1,4.58,0,1,68.7,4.2,0
TXN0006729,CUST21295,27,Female,686,356677.41,2855,630.26,Debit,Travel,19,6,4,43.85,0,1,85.56,0.1,0
TXN0006730,CUST38322,66,Other,811,6276.73,2865,218.1,Withdrawal,Online Services,1,6,3,74.08,0,1,38.94,1.3,0
TXN0006731,CUST72037,65,Male,784,30885.72,2711,74.45,Credit,Online Services,13,3,6,26.81,0,1,42.05,1.6,0
TXN0006732,CUST39728,29,Female,490,27876.25,266,24.77,Transfer,Retail,2,4,4,44.27,0,1,83.77,1.3,0
TXN0006733,CUST62774,44,Female,579,120575.27,661,306.88,Withdrawal,Retail,14,1,4,112.56,0,3,31.0,5.4,0
TXN0006734,CUST72463,32,Female,805,13479.62,3748,330.02,Transfer,Online Services,17,5,4,140.43,0,1,93.08,5.6,0
TXN0006735,CUST39624,50,Male,586,1075.17,3715,39.58,Transfer,Travel,7,5,3,69.14,0,3,83.73,4.6,0
TXN0006736,CUST68266,49,Female,658,8508.22,3165,171.24,Debit,Retail,7,3,3,0.84,0,1,65.25,1.6,0
TXN0006737,CUST45830,53,Other,480,7723.71,2303,19.21,Transfer,Online Services,5,3,3,17.51,0,1,53.78,1.3,0
TXN0006738,CUST22154,46,Other,789,21318.46,2380,121.04,Credit,Retail,8,2,6,6.53,0,1,40.08,1.5,0
TXN0006739,CUST43496,83,Female,458,1020.33,221,20.65,Online Purchase,Retail,6,2,4,83.82,1,1,16.69,0.0,0
TXN0006740,CUST49693,27,Female,487,48020.24,1326,37.32,Credit,Utilities,2,2,3,26.26,0,1,65.56,1.5,0
TXN0006741,CUST10214,18,Male,778,4961.32,464,425.72,Transfer,Food & Dining,15,1,4,34.34,0,1,70.28,0.9,0
TXN0006742,CUST90342,36,Male,850,22267.48,3227,754.86,Withdrawal,Retail,19,4,5,104.01,0,1,66.93,2.0,0
TXN0006743,CUST57509,20,Female,633,8581.91,2281,7.35,Credit,Retail,6,1,2,54.34,0,2,39.84,3.8,1
TXN0006744,CUST13267,21,Male,659,6128.24,3843,68.24,Debit,Utilities,17,0,4,9.08,0,1,94.33,2.1,0
TXN0006745,CUST88118,27,Male,763,7487.14,2921,304.87,Online Purchase,Food & Dining,18,0,3,2.09,0,1,6.41,0.9,0
TXN0006746,CUST86963,29,Male,696,16474.77,2616,13.76,Online Purchase,Gambling,1,2,4,29.73,0,1,94.68,2.5,0
TXN0006747,CUST11084,28,Female,624,166971.54,3191,44.05,Online Purchase,Food & Dining,14,1,4,62.14,0,1,47.0,0.1,0
TXN0006748,CUST24685,49,Female,612,130.15,3660,240.53,Debit,Retail,22,1,2,29.05,0,1,90.78,1.0,0
TXN0006749,CUST42741,34,Male,495,12990.91,656,34.12,Credit,ATM,3,5,3,21.16,0,1,92.76,2.2,0
TXN0006750,CUST55651,39,Female,690,5319.54,2117,8.22,Online Purchase,Utilities,7,2,4,1.96,0,1,11.16,0.4,0
TXN0006751,CUST75317,54,Female,655,3573.17,3682,49.27,Debit,Healthcare,18,6,3,4.58,0,1,69.62,0.5,0
TXN0006752,CUST48189,31,Male,617,69.83,189,61.55,Transfer,Retail,8,0,5,19.01,0,1,27.74,8.1,0
TXN0006753,CUST65053,38,Male,556,13965.9,1153,1484.29,Debit,Retail,10,2,3,90.3,0,1,66.48,0.4,0
TXN0006754,CUST10911,47,Female,567,3924.73,3402,6237.08,Withdrawal,ATM,6,2,7,19.52,0,2,17.95,0.6,0
TXN0006755,CUST69267,18,Female,731,1094.47,1297,164.82,Withdrawal,Retail,0,4,3,5.66,0,1,41.26,2.2,0
TXN0006756,CUST92384,18,Male,760,5305.31,365,106.8,Credit,Travel,22,4,4,52.49,0,1,8.94,1.8,0
TXN0006757,CUST57358,46,Male,629,2901.48,1895,12.19,Debit,Travel,17,2,4,59.64,0,1,2.89,2.3,0
TXN0006758,CUST50942,48,Male,618,213.51,1433,7.29,Withdrawal,Online Services,3,2,4,28.01,0,3,56.67,0.9,0
TXN0006759,CUST36740,70,Male,572,5760.23,4674,728.6,Debit,Retail,7,1,3,8.48,0,1,70.11,3.9,0
TXN0006760,CUST95883,44,Male,766,13962.53,529,6.36,Debit,Food & Dining,18,4,5,47.21,0,1,54.99,1.5,1
TXN0006761,CUST12988,53,Female,668,1828.74,2814,295.59,Withdrawal,Travel,1,4,1,15.83,0,1,69.46,4.9,0
TXN0006762,CUST35806,39,Female,704,7872.12,1876,6602.96,Withdrawal,Retail,9,3,2,32.34,0,1,28.15,1.4,0
TXN0006763,CUST22483,46,Female,703,5970.59,2909,14.3,Transfer,Utilities,3,2,4,70.75,0,1,38.3,2.2,0
TXN0006764,CUST87963,65,Male,631,32269.76,3884,2.86,Transfer,ATM,10,5,3,123.59,0,1,78.19,3.7,0
TXN0006765,CUST53433,18,Female,539,4077.97,2113,213.64,Online Purchase,Retail,3,3,3,18.15,1,1,78.25,1.7,1
TXN0006766,CUST93014,47,Male,557,20784.55,961,910.58,Debit,Online Services,2,2,0,23.27,0,1,74.93,2.2,0
TXN0006767,CUST69863,71,Male,786,2796.06,2654,15.14,Debit,Food & Dining,21,6,2,48.04,0,1,56.65,1.6,0
TXN0006768,CUST60114,45,Female,586,169596.87,62,506.16,Withdrawal,Food & Dining,20,5,1,12.88,1,1,5.18,0.7,0
TXN0006769,CUST56572,65,Female,620,2238.78,1176,850.31,Debit,Food & Dining,18,5,4,17.42,0,3,44.84,0.3,0
TXN0006770,CUST28240,33,Male,542,1432.25,2979,179.11,Debit,Online Services,5,4,3,141.89,0,1,12.34,0.6,0
TXN0006771,CUST60583,41,Female,533,4101.53,3484,43.99,Credit,Utilities,23,6,6,121.46,0,1,10.09,1.6,0
TXN0006772,CUST71671,42,Female,581,1325.53,3432,385.06,Withdrawal,ATM,3,1,3,5.16,0,1,18.57,1.2,0
TXN0006773,CUST96879,18,Female,847,519.27,4984,35.18,Debit,Food & Dining,13,5,4,9.25,1,1,11.56,5.5,0
TXN0006774,CUST59407,25,Female,736,18209.24,2530,82.99,Credit,Online Services,15,2,6,30.43,0,1,16.93,1.1,0
TXN0006775,CUST94494,26,Other,608,19.83,3629,46.74,Transfer,Travel,6,6,5,11.27,0,1,9.8,2.5,0
TXN0006776,CUST95006,53,Female,781,1350.78,1079,149.28,Debit,Food & Dining,6,2,3,7.11,0,1,91.08,3.3,0
TXN0006777,CUST57029,54,Female,648,439.14,719,123.62,Credit,Food & Dining,4,2,3,6.12,0,2,43.51,2.3,0
TXN0006778,CUST49534,46,Male,811,6348.06,3155,85.93,Withdrawal,Retail,3,3,0,87.21,0,1,98.56,0.2,0
TXN0006779,CUST22843,53,Male,850,95.54,3961,58.22,Withdrawal,Retail,22,3,7,102.35,0,1,73.77,1.9,0
TXN0006780,CUST34165,39,Female,776,13175.73,4331,262.69,Transfer,Travel,21,2,6,0.1,0,1,65.56,1.1,0
TXN0006781,CUST89117,58,Female,675,16009.89,3754,24.22,Debit,Online Services,22,1,5,51.03,0,1,86.61,0.8,0
TXN0006782,CUST22445,42,Male,740,260.16,1856,20.91,Debit,Retail,20,0,3,15.78,1,1,86.74,1.6,0
TXN0006783,CUST45734,42,Other,666,6926.33,3820,695.55,Debit,Food & Dining,10,0,2,9.36,0,1,14.39,0.4,0
TXN0006784,CUST72876,38,Male,466,12442.92,297,479.78,Withdrawal,Retail,15,4,3,11.42,0,1,40.59,0.2,0
TXN0006785,CUST31655,51,Female,594,26703.25,1122,25.9,Withdrawal,Gambling,7,3,2,113.18,0,1,38.44,0.1,0
TXN0006786,CUST97668,36,Male,562,349.3,2109,23.14,Withdrawal,ATM,20,1,3,2.78,0,2,62.55,0.1,0
TXN0006787,CUST68452,55,Female,591,271.17,162,25.61,Credit,Utilities,22,4,3,22.05,0,1,96.23,7.7,0
TXN0006788,CUST12550,26,Female,850,73480.0,4408,3.25,Debit,ATM,4,6,5,90.94,0,1,22.85,1.6,0
TXN0006789,CUST32245,26,Male,786,1119.46,45,492.95,Withdrawal,ATM,14,2,6,97.04,0,1,47.4,11.7,0
TXN0006790,CUST76639,51,Male,712,1902.02,2691,172.38,Online Purchase,Gambling,10,2,2,27.5,0,1,83.47,0.1,0
TXN0006791,CUST87686,40,Female,752,15360.74,4335,17.9,Credit,Retail,11,4,3,49.21,0,1,16.51,3.2,0
TXN0006792,CUST93422,35,Female,460,599.11,2286,321.72,Withdrawal,Online Services,21,2,4,11.4,0,1,21.34,2.3,0
TXN0006793,CUST86604,54,Female,743,3045.65,4651,442.26,Withdrawal,Online Services,23,1,2,96.14,0,2,62.97,6.9,0
TXN0006794,CUST16730,33,Other,766,24468.45,4422,82.25,Withdrawal,Retail,2,6,2,36.48,1,2,43.04,1.6,0
TXN0006795,CUST75671,39,Male,423,380.7,3981,203.16,Debit,Retail,14,3,3,142.86,0,1,22.55,2.8,0
TXN0006796,CUST19915,61,Female,747,1998.18,4711,195.51,Online Purchase,Retail,15,3,2,40.74,0,1,27.45,1.8,0
TXN0006797,CUST16889,63,Female,511,646.71,502,87.7,Withdrawal,Travel,14,4,5,10.49,0,1,47.31,0.3,0
TXN0006798,CUST72275,64,Other,452,1220.38,870,94.91,Withdrawal,Food & Dining,6,4,1,19.73,0,3,35.7,0.4,0
TXN0006799,CUST53034,38,Female,808,41529.84,1179,173.93,Online Purchase,Utilities,16,3,0,16.57,0,1,33.55,3.8,0
TXN0006800,CUST68316,59,Female,556,61642.97,2354,130.63,Transfer,Retail,4,6,4,36.44,1,1,17.08,0.4,0
TXN0006801,CUST86632,28,Female,587,7817.35,3800,40.72,Debit,Food & Dining,7,0,2,17.82,0,1,28.8,2.2,0
TXN0006802,CUST16194,29,Male,771,12809.95,4630,33.36,Withdrawal,ATM,8,3,3,44.95,0,3,64.04,1.7,0
TXN0006803,CUST57477,18,Male,632,12194.48,511,1595.03,Debit,Healthcare,0,3,4,75.26,1,1,29.5,1.1,0
TXN0006804,CUST85097,65,Female,645,1465.27,3513,45.75,Withdrawal,Online Services,2,4,1,38.68,0,1,18.17,7.0,0
TXN0006805,CUST49625,29,Female,643,7545.23,1488,8.97,Credit,Utilities,0,5,4,29.81,0,1,23.48,3.2,0
TXN0006806,CUST57107,40,Female,702,477.44,3264,751.35,Debit,Retail,15,2,5,10.12,0,1,96.09,4.0,0
TXN0006807,CUST54806,29,Female,640,875.31,3031,83.38,Credit,Online Services,10,3,3,68.34,0,1,13.99,1.3,0
TXN0006808,CUST91646,51,Male,677,4203.85,2343,78.7,Withdrawal,Food & Dining,23,5,1,3.75,0,1,57.76,2.7,0
TXN0006809,CUST14490,36,Female,610,727.96,2395,81.32,Debit,Online Services,3,4,1,4.22,0,1,13.75,7.6,1
TXN0006810,CUST89018,23,Male,702,497.25,3199,862.62,Debit,Food & Dining,1,3,4,82.09,0,1,52.7,1.2,0
TXN0006811,CUST83473,48,Male,698,1364.56,4725,15.61,Credit,Travel,3,1,5,78.1,0,1,9.53,1.3,0
TXN0006812,CUST83124,21,Male,850,38692.49,1937,649.61,Debit,Retail,9,2,3,38.15,1,1,85.65,1.1,0
TXN0006813,CUST47105,30,Female,623,81052.35,4687,163.66,Online Purchase,Travel,17,4,0,70.02,0,2,99.63,2.5,0
TXN0006814,CUST56430,18,Male,645,4635.0,4107,470.86,Withdrawal,Food & Dining,16,1,3,100.64,0,1,75.35,0.3,0
TXN0006815,CUST43208,22,Female,690,14016.05,2566,39.74,Transfer,Food & Dining,12,1,1,36.79,0,1,19.05,1.3,0
TXN0006816,CUST32653,44,Male,769,1782.39,3614,11262.66,Debit,Food & Dining,7,4,2,28.24,0,3,29.34,1.5,0
TXN0006817,CUST88788,18,Male,547,119.32,2995,73.65,Transfer,Retail,11,4,4,46.3,0,1,98.7,2.1,0
TXN0006818,CUST55537,21,Female,676,984.03,296,80.52,Transfer,Retail,9,5,3,199.06,0,1,99.34,0.1,0
TXN0006819,CUST75100,41,Female,394,2821.38,1165,17.5,Transfer,Utilities,0,1,8,32.81,0,1,13.11,1.3,0
TXN0006820,CUST19072,34,Male,635,6334.36,2088,71.48,Online Purchase,Food & Dining,10,4,5,8.71,0,1,33.66,5.4,0
TXN0006821,CUST81002,69,Male,780,4097.95,4606,19.16,Withdrawal,Gambling,14,1,4,95.0,0,3,5.43,0.4,0
TXN0006822,CUST69295,67,Female,586,2960.28,4857,4429.13,Credit,Travel,17,0,4,144.14,0,1,19.41,0.6,0
TXN0006823,CUST99783,29,Male,684,1747.01,372,3.54,Transfer,Retail,9,2,3,154.48,0,1,41.38,2.4,0
TXN0006824,CUST22057,49,Female,607,9126.64,2838,1.38,Credit,Retail,16,0,5,66.34,0,1,45.8,0.2,0
TXN0006825,CUST58603,52,Male,572,422.0,3759,32.94,Online Purchase,Retail,19,5,5,4.21,0,1,74.91,1.9,0
TXN0006826,CUST56005,33,Male,769,20820.91,3162,174.21,Transfer,ATM,17,1,2,0.69,0,1,10.7,2.2,0
TXN0006827,CUST58455,21,Male,552,1710.55,1032,1034.13,Transfer,Retail,17,5,1,76.94,0,1,23.94,1.1,0
TXN0006828,CUST14894,41,Female,696,202962.57,309,114.93,Transfer,Retail,11,4,4,12.05,0,1,94.25,1.1,0
TXN0006829,CUST52580,39,Female,698,2786.19,4416,49.48,Credit,Utilities,16,3,1,11.63,0,1,1.4,4.0,0
TXN0006830,CUST36955,35,Male,573,2070.79,993,91.15,Debit,ATM,20,2,5,39.55,0,1,49.73,1.8,0
TXN0006831,CUST65561,48,Female,681,1784.98,2099,361.51,Debit,Retail,9,4,2,1.11,0,2,13.91,0.5,1
TXN0006832,CUST30887,31,Female,564,2108.3,2600,10.96,Credit,Gambling,10,4,2,43.84,0,1,19.07,0.7,0
TXN0006833,CUST49154,25,Female,721,14661.94,665,530.23,Debit,Travel,20,1,5,80.55,0,2,64.78,2.9,0
TXN0006834,CUST65802,43,Male,522,4554.64,4580,3.15,Withdrawal,Food & Dining,12,1,8,127.94,0,1,82.68,9.1,0
TXN0006835,CUST15764,47,Male,628,29049.22,4998,57.92,Debit,Travel,16,6,0,86.88,1,1,0.44,3.2,0
TXN0006836,CUST80810,25,Female,637,11338.49,639,75.37,Online Purchase,Retail,15,2,5,114.71,0,1,97.52,4.4,0
TXN0006837,CUST74415,54,Male,785,5201.42,2153,6.9,Debit,Utilities,2,5,7,3.67,0,1,99.22,3.7,0
TXN0006838,CUST15157,18,Male,680,9617.29,2271,95.73,Debit,Retail,11,1,4,22.08,0,1,99.17,0.6,0
TXN0006839,CUST15826,33,Female,768,42337.33,3928,40.92,Online Purchase,Retail,8,2,4,42.08,0,1,15.47,1.4,0
TXN0006840,CUST86524,38,Male,724,16027.36,1552,139.32,Online Purchase,Food & Dining,16,6,3,9.67,0,1,70.08,4.3,0
TXN0006841,CUST35499,33,Male,724,8143.72,2833,151.26,Debit,Retail,20,3,3,46.43,0,1,92.69,0.1,0
TXN0006842,CUST87468,34,Male,629,10518.98,3847,175.79,Debit,Food & Dining,20,3,5,6.85,0,1,34.76,4.5,1
TXN0006843,CUST54932,68,Female,775,617.18,4848,36.11,Debit,Retail,13,5,2,140.67,0,1,71.67,0.4,0
TXN0006844,CUST40803,30,Male,626,503356.09,3397,118.31,Transfer,Gambling,11,3,6,62.79,0,1,90.26,0.1,0
TXN0006845,CUST34620,76,Female,478,12716.13,197,796.94,Credit,Retail,3,0,6,22.04,0,1,95.63,2.9,0
TXN0006846,CUST69309,48,Female,641,15218.19,2256,377.85,Credit,Healthcare,21,3,4,8.44,1,1,24.06,15.2,0
TXN0006847,CUST19875,43,Female,713,4667.38,3334,155.31,Withdrawal,Retail,7,2,2,22.92,0,1,66.86,1.0,0
TXN0006848,CUST46234,48,Male,491,78.6,2470,15.81,Online Purchase,Retail,8,1,4,6.28,0,1,33.64,1.6,0
TXN0006849,CUST41126,77,Male,569,3048.43,3764,0.85,Online Purchase,Retail,22,3,7,46.59,0,1,71.17,0.6,0
TXN0006850,CUST23877,28,Female,532,5634.73,682,2.52,Transfer,Travel,16,3,5,15.53,0,1,88.06,2.5,0
TXN0006851,CUST41753,26,Male,749,1117.55,1464,284.59,Debit,Online Services,15,5,2,115.2,0,1,31.32,1.4,0
TXN0006852,CUST57579,31,Female,845,1100.15,1277,21.23,Transfer,Travel,18,5,4,45.91,0,1,20.32,3.5,0
TXN0006853,CUST70980,42,Female,642,2668.7,1654,8.99,Withdrawal,ATM,13,2,2,50.47,0,1,82.14,3.2,0
TXN0006854,CUST17772,18,Female,722,19707.45,3880,27.71,Debit,Travel,1,4,3,34.92,0,1,30.91,1.2,0
TXN0006855,CUST88514,42,Male,719,47115.52,4397,70.44,Online Purchase,Retail,8,4,5,14.86,0,1,93.06,1.9,1
TXN0006856,CUST89061,65,Female,832,6685.75,3997,104.76,Debit,Retail,9,0,6,0.58,1,1,11.94,3.7,0
TXN0006857,CUST72277,44,Male,594,1769.97,2746,24.04,Credit,Food & Dining,19,3,4,2.33,0,2,95.59,0.4,0
TXN0006858,CUST93185,37,Male,641,2559.86,854,467.25,Credit,Utilities,4,2,1,80.95,0,1,48.66,1.4,0
TXN0006859,CUST48514,33,Female,628,5879.11,1118,60.76,Online Purchase,Food & Dining,1,2,4,45.58,0,1,17.84,0.6,0
TXN0006860,CUST83944,54,Female,673,7276.86,3690,57.14,Debit,ATM,21,1,1,8.16,0,1,99.2,3.1,0
TXN0006861,CUST75453,30,Female,850,10752.85,120,17.04,Debit,Retail,19,2,1,48.26,0,1,30.26,7.7,0
TXN0006862,CUST60626,67,Female,668,2228.65,3592,3005.86,Withdrawal,Online Services,15,2,2,168.69,0,1,80.92,1.9,0
TXN0006863,CUST26155,69,Female,572,12742.83,344,66.89,Online Purchase,Food & Dining,6,5,3,11.58,0,1,92.37,2.5,1
TXN0006864,CUST60183,45,Male,540,11052.67,4651,239.22,Debit,Retail,15,6,3,12.21,0,1,1.52,1.7,0
TXN0006865,CUST91120,41,Male,800,2413.5,968,122.93,Transfer,Retail,1,3,4,50.95,0,2,42.16,0.4,0
TXN0006866,CUST98613,56,Female,572,222.5,2964,844.58,Online Purchase,Food & Dining,19,2,6,65.08,0,1,43.14,1.7,0
TXN0006867,CUST50325,57,Male,736,999.36,2739,19.56,Online Purchase,ATM,2,5,1,16.25,0,1,70.76,2.4,0
TXN0006868,CUST32310,30,Female,591,82592.29,2567,231.88,Online Purchase,Gambling,6,0,2,75.24,0,1,22.29,1.3,0
TXN0006869,CUST77274,34,Male,528,233.12,2162,51.06,Online Purchase,Food & Dining,10,4,2,42.0,0,1,10.58,1.9,0
TXN0006870,CUST16835,23,Male,730,52656.24,1439,126.56,Credit,ATM,4,3,6,3.51,0,1,74.83,2.0,0
TXN0006871,CUST23598,47,Male,596,218.89,3244,48.35,Debit,Retail,20,4,2,2.3,0,2,32.55,0.5,0
